,benefit_citation,year,benefit_country,benefit_n,benefit_type,benefit_net,benefit_currency,benefit_healthorprod,benefit_healthorprod_details,benefit_location,benefit_pollutant,benefit_pollutant_details,benefit_pollutant_old,benefit_mortalityincluded (1=yes),benefit_mortality_details,benefit_elevated,benefit_descriptionofelevatedconcentration,benefit_studytype,benefit_notes,benefit_model or experiment,benefit_model_inputs_list,benefit_studydetails,benefit_specificlocation,benefit_metric_details,benefit_descriptionofscenarios,benefit_officerezschool,benefit_errorbars,benefit_costs_considered,FACTOR,Country Name,ppp,combinedfactor,netnew
685,"Zhang et al., 2023",2023,China,5,filtration ,38.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,142.31484653088594
686,"Zhang et al., 2023",2023,China,5,filtration ,38.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,142.31484653088594
687,"Zhang et al., 2023",2023,China,5,filtration ,38.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,142.31484653088594
688,"Zhang et al., 2023",2023,China,5,filtration ,38.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,142.31484653088594
689,"Zhang et al., 2023",2023,China,5,filtration ,38.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,142.31484653088594
690,"Zhang et al., 2023",2023,China,5,filtration,45.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,168.53073931289126
691,"Zhang et al., 2023",2023,China,5,filtration,45.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,168.53073931289126
692,"Zhang et al., 2023",2023,China,5,filtration,45.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,168.53073931289126
693,"Zhang et al., 2023",2023,China,5,filtration,45.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,168.53073931289126
694,"Zhang et al., 2023",2023,China,5,filtration,45.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,168.53073931289126
695,"Zhang et al., 2023",2023,China,5,filtration,45.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,168.53073931289126
696,"Zhang et al., 2023",2023,China,5,filtration,45.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,168.53073931289126
697,"Zhang et al., 2023",2023,China,5,filtration,45.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,168.53073931289126
698,"Zhang et al., 2023",2023,China,5,filtration,45.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,168.53073931289126
699,"Zhang et al., 2023",2023,China,5,filtration,45.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,168.53073931289126
700,"Zhang et al., 2023",2023,China,5,filtration,45.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,168.53073931289126
701,"Zhang et al., 2023",2023,China,5,filtration,45.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,168.53073931289126
702,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
703,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
704,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
705,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
706,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
707,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
708,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
709,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
710,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
711,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
712,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
713,"Zhang et al., 2023",2023,China,5,filtration ,30.0,,health,,residential,PM2.5,includes indoor origin PM2.5,pm,,,1.0,ambient outdoor concentrations of PM2.5 are high in China,,,,"cooking and smoking behaviours, air exchange rate, PM2.5 deposition rate, PM2.5 penetration coefficient, outdoor PM2.5 concentration, ceiling height, floor area of residence, time of open-windows conditions, human: breathing rate and time spent outdoors, data: paramters in IER functions, cause-specific DALYs, urbanization rate, GDP per capita, costs: price of air purifier per CADR, power of air purifier per CADR, price of air purifier filter, unit price of electricity, CCM of air purifier filter",,,,,,,"price of air purifier per CADR, power of air purifier per CADR, prie of air purifier filer, unit price of electricity, CCM of air purifier filter",1.0292476065136347,China,3.638704153,3.745127540286472,112.35382620859416
714,"Zuraimi, 2007",2007,Singapore,8,ventilation,1624.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,2118.1845254212053
715,"Zuraimi, 2007",2007,Singapore,8,ventilation,1624.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,2118.1845254212053
716,"Zuraimi, 2007",2007,Singapore,8,ventilation,1624.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,2118.1845254212053
717,"Zuraimi, 2007",2007,Singapore,8,ventilation,1624.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,2118.1845254212053
718,"Zuraimi, 2007",2007,Singapore,8,ventilation,1624.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,2118.1845254212053
719,"Zuraimi, 2007",2007,Singapore,8,ventilation,1624.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,2118.1845254212053
720,"Zuraimi, 2007",2007,Singapore,8,ventilation,1624.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,2118.1845254212053
721,"Zuraimi, 2007",2007,Singapore,8,ventilation,1624.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,2118.1845254212053
722,"Zuraimi, 2007",2007,Singapore,8,ventilation,1624.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,2118.1845254212053
723,"Zuraimi, 2007",2007,Singapore,8,ventilation,1624.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,2118.1845254212053
724,"Zuraimi, 2007",2007,Singapore,8,ventilation,1624.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,2118.1845254212053
725,"Zuraimi, 2007",2007,Singapore,8,ventilation,1624.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,2118.1845254212053
726,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
727,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
728,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
