,benefit_citation,year,benefit_country,benefit_n,benefit_type,benefit_net,benefit_currency,benefit_healthorprod,benefit_healthorprod_details,benefit_location,benefit_pollutant,benefit_pollutant_details,benefit_pollutant_old,benefit_mortalityincluded (1=yes),benefit_mortality_details,benefit_elevated,benefit_descriptionofelevatedconcentration,benefit_studytype,benefit_notes,benefit_model or experiment,benefit_model_inputs_list,benefit_studydetails,benefit_specificlocation,benefit_metric_details,benefit_descriptionofscenarios,benefit_officerezschool,benefit_errorbars,benefit_costs_considered,FACTOR,Country Name,ppp,combinedfactor,netnew
634,"Zuraimi, 2007",2007,Singapore,8,ventilation,1624.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,2118.1845254212053
635,"Zuraimi, 2007",2007,Singapore,8,ventilation,1624.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,2118.1845254212053
636,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
637,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
638,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
639,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
640,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
641,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
642,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
643,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
644,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
645,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
646,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
647,"Zuraimi, 2007",2007,Singapore,8,ventilation,371.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,483.8956027901891
648,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
649,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
650,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
651,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
652,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
653,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
654,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
655,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
656,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
657,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
658,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
659,"Zuraimi, 2007",2007,Singapore,8,ventilation,233.0,,both,,residence,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,303.9020901620325
660,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
661,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
662,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
663,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
664,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
665,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
666,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
667,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
668,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
669,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
670,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
671,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
672,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
673,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
674,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
675,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
676,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
677,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
678,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
679,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
680,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
681,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
682,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
683,"Zuraimi, 2007",2007,Singapore,8,combination,0.0,,both,,school,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,0.0
684,"Zuraimi, 2007",2007,Singapore,8,combination,570.0,,both,,office,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,743.4514652032556
685,"Zuraimi, 2007",2007,Singapore,8,combination,570.0,,both,,office,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,743.4514652032556
686,"Zuraimi, 2007",2007,Singapore,8,combination,570.0,,both,,office,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,743.4514652032556
687,"Zuraimi, 2007",2007,Singapore,8,combination,570.0,,both,,office,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,743.4514652032556
688,"Zuraimi, 2007",2007,Singapore,8,combination,570.0,,both,,office,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,743.4514652032556
689,"Zuraimi, 2007",2007,Singapore,8,combination,570.0,,both,,office,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,743.4514652032556
690,"Zuraimi, 2007",2007,Singapore,8,combination,570.0,,both,,office,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,743.4514652032556
691,"Zuraimi, 2007",2007,Singapore,8,combination,570.0,,both,,office,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,743.4514652032556
692,"Zuraimi, 2007",2007,Singapore,8,combination,570.0,,both,,office,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,743.4514652032556
693,"Zuraimi, 2007",2007,Singapore,8,combination,570.0,,both,,office,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,743.4514652032556
694,"Zuraimi, 2007",2007,Singapore,8,combination,570.0,,both,,office,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,743.4514652032556
695,"Zuraimi, 2007",2007,Singapore,8,combination,570.0,,both,,office,PM10,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,743.4514652032556
696,"Zuraimi, 2007",2007,Singapore,8,combination,806.0,,both,,combination,,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,1051.2664578137262
697,"Zuraimi, 2007",2007,Singapore,8,combination,806.0,,both,,combination,,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,1051.2664578137262
698,"Zuraimi, 2007",2007,Singapore,8,combination,806.0,,both,,combination,,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,1051.2664578137262
699,"Zuraimi, 2007",2007,Singapore,8,combination,806.0,,both,,combination,,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,1051.2664578137262
700,"Zuraimi, 2007",2007,Singapore,8,combination,806.0,,both,,combination,,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,1051.2664578137262
701,"Zuraimi, 2007",2007,Singapore,8,combination,806.0,,both,,combination,,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,1051.2664578137262
702,"Zuraimi, 2007",2007,Singapore,8,combination,806.0,,both,,combination,,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,1051.2664578137262
703,"Zuraimi, 2007",2007,Singapore,8,combination,806.0,,both,,combination,,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,1051.2664578137262
704,"Zuraimi, 2007",2007,Singapore,8,combination,806.0,,both,,combination,,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,1051.2664578137262
705,"Zuraimi, 2007",2007,Singapore,8,combination,806.0,,both,,combination,,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,1051.2664578137262
706,"Zuraimi, 2007",2007,Singapore,8,combination,806.0,,both,,combination,,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,1051.2664578137262
707,"Zuraimi, 2007",2007,Singapore,8,combination,806.0,,both,,combination,,,pm,,,0.0,,,,model ,,"combines IAQ and time-weighted exposure models with established concentration-response functions and monetary valuation methods, mortality and morbidity effects of outdoor PM on the population of Singapore under different building, ventilation and filtration strategies estimated",Singapore,,,,,,1.5100678097662457,Singapore,0.863736587,1.3043008161460623,1051.2664578137262
